ui,Quileute
um,Sipakapense
un,Quinault
uq,Quinqui
uv,Sacapulteco
vy,Queyu
wc,Classical Quechua
we-kch,Kichwa
wm,Kipchak
wt,Kwalhioqua-Tlatskanai
xs,Southern Qiang
ya,Quenya
yp,Quiripi
aa,Dungmali
ab,Chamling
ac,Rasawa
ad,Rade
af,Western Meohang
ag,Logooli
ah,Rabha
ai,Ramoaaina
aj,Rajasthani
ak,Tulu-Bohuai
al,Ralte
am,Canela
an,Riantana
ao,Rao
ap,Rapa Nui
aq,Saam
ar,Rarotongan
as,Tegali
at,Razajerdi
au,Raute
av,Sampang
aw,Rawang
ax,Rang
ay,Rapa
az,Rahambuu
bb,Rumai Palaung
bk,Northern Bontoc
bl,Miraya Bikol
cf,Réunion Creole French
db,Rudbari
ea,Rerau
eb,Rembong
ee,Rejang Kayan
eg,Kara (Tanzania)
ei,Reli
ej,Rejang
el,Rendille
em,Remo
en,Rengao
er,Rer Bare
es,Reshe
et,Retta
ey,Reyesano
ga,Roria
ge,Romani Greek
gk,Rangkas
gn,Romagnol
gr,Resígaro
gs,Southern Roglai
gu,Ringgou
hg,Rohingya
hp,Yahang
ia,Reang
if,Tarifit
il,Riang
im,Nyaturu
in,Nungu
ir,Ribun
it,Ritarungo
iu,Riung
jg,Rajong
ji,Raji
js,Rajbanshi
ka,Kraol
kb,Rikbaktsa
kh,Rakahanga-Manihiki
ki,Rakhine
km,Marka
kt,Kamta
kw,Arakwal
m,Romansch
ma,Rama
mb,Rembarunga
mc,Carpathian Romani
md,Traveller Danish
me,Angloromani
mf,Kalo Finnish Romani
mg,Traveller Norwegian
mh,Murkim
mi,Lomavren
mk,Romkun
ml,Baltic Romani
mm,Roma
mn,Balkan Romani
mo,Sinte Romani
mp,Rempi
mq,Caló
ms,Romanian Sign Language
mt,Domari
mu,Tavringer Romani
mv,Romanova
mw,Welsh Romani
mx,Romam
my,Vlax Romani
mz,Marma
nd,Ruwund
ng,Ronga
nl,Ranglong
nn,Roon
np,Rongpo
nw,Rungwa
o,Romanian
oa-ang,Angevin
oa-bbn,Bourbonnais-Berrichon
oa-brg,Bourguignon
oa-cha,Champenois
oa-fcm,Franc-Comtois
oa-gal,Gallo
oa-leo,Leonese
oa-lor,Lorrain
oa-oan,Navarro-Aragonese
oa-oca,Old Catalan
oa-ole,Old Leonese
oa-opt,Old Portuguese
oa-orl,Orléanais
oa-poi,Poitevin-Saintongeais
oa-tar,Tarantino
oa-tou,Tourangeau
ob,Tae'
oc,Cacgia Roglai
od,Rogo
oe,Ronji
of,Rombo
og,Northern Roglai
ol,Romblomanon
om,Romani
oo,Rotokas
op,Kriol
or,Rongga
ou,Runga
ow,Dela-Oenale
pn,Repanbitip
pt,Rapting
ri,Ririo
ro,Roro
rt,Arritinngithigh
sb,Romano-Serbian
sl,Russian Sign Language
sm,Miriwoong Sign Language
tc,Rungtu
th,Ratahan
tm,Rotuman
tw,Rathawi
u,Russian
ub,Gungu
uc,Ruuli
ue,Rusyn
uf,Luguru
ug,Roviana
uh,Ruga
ui,Rufiji
uk,Che
uo,Istro-Romanian
up,Aromanian
uq,Megleno-Romanian
ut,Rutul
uu,Lanas Lobu
uy,Mala (Nigeria)
uz,Ruma
w,Rwanda-Rundi
wa,Rawo
wk,Rwa
wm,Amba
wo,Rawa
xd,Ngardi
xw,Karuwali
yn,Northern Amami-Oshima
ys,Yaeyama
yu,Okinawan
zh,Razihi
a,Sanskrit
aa,Saba
ab,Buglere
ac,Fox
ad,Sandawe
ae,Sabanê
af,Safaliba
ah,Yakut
ai-ajg,Ajagua
ai-all,Allentiac
ai-and,Andoquero
ai-ayo,Ayomán
ai-bae,Baenan
ai-bag,Bagua
ai-bet,Betoi
ai-bor-pro,Proto-Boran
ai-cac,Cacán
ai-caq,Caranqui
ai-cat,Catacao
ai-chi,Chirino
ai-chn,Chaná
ai-chp,Chapacura
ai-chr,Charrua
ai-chu,Churuya
ai-cmg,Comechingon
ai-cno,Chono
ai-cnr,Cañari
ai-coe,Coeruna
ai-col,Colán
ai-cop,Copallén
ai-crd,Coroado Puri
ai-ctq,Catuquinaru
ai-cul,Culli
ai-cva,Cueva
ai-esm,Esmeralda
ai-ewa,Ewarhuyana
ai-gam,Gamela
ai-gay,Gayón
ai-gmo,Guamo
ai-gue,Güenoa
ai-hau,Haush
ai-hoc-pro,Proto-Huitoto-Ocaina
ai-jee-pro,Proto-Jê
ai-jko,Jeikó
ai-jrj,Jirajira
ai-kat,Katembri
ai-mal,Malalí
ai-mar,Maratino
ai-mat,Matanawi
ai-mcn,Mocana
ai-men,Menien
ai-mil,Millcayac
ai-mlb,Malibu
ai-msk,Masakará
ai-muc,Mucuchí
ai-mue,Muellama
ai-muz,Muzo
ai-mys,Maynas
ai-nat,Natú
ai-nje-pro,Proto-Northern Jê
ai-opo,Opón
ai-oto,Otomaco
ai-pal,Palta
ai-pam,Pamigua
ai-par,Paratió
ai-pnz,Panzaleo
ai-prh,Puruhá
ai-ptg,Patagón
ai-pur,Purukotó
ai-pyg,Payaguá
ai-pyk,Pykobjê
ai-qmb,Quimbaya
ai-qtm,Quitemo
ai-rab,Rabona
ai-ram,Ramanos
ai-sac,Sácata
ai-san,Sanaviron
ai-sap,Sapará
ai-sec,Sechura
ai-sin,Sinúfana
ai-tab,Tabancale
ai-tal,Tallán
ai-tap,Tapayuna
ai-teu,Teushen
ai-tim,Timote
ai-tpr,Taparita
ai-trr,Tarairiú
ai-wai,Waitaká
ai-way,Wayumará
ai-wit-pro,Proto-Witotoan
ai-wnm,Wanham
ai-xoc,Xocó
ai-yao,Yao (South America)
ai-yar,Yarumá
ai-yri,Yuri
ai-yup,Yupua
ai-yur,Yurumanguí
aj,Sahu
ak,Sake
al-pro,Proto-Salish
am,Samaritan Aramaic
ao,Sause
aq,Samburu
ar,Saraveca
as,Sasak
at,Santali
au,Saleman
av,Saafi-Saafi
aw,Sawi
ax,Sa
ay,Saya
az,Saurashtra
ba,Ngambay
bb,Simbo
bc,Gele'
bd,Southern Samo
be,Saliba (New Guinea)
bf,Shabo
bg,Seget
bh,Sori-Harengan
bi,Seti
bj,Surbakhal
bk,Safwa
bl,Botolan Sambal
bm,Sagala
bn,Sindhi Bhil
bo,Sabüm
bp,Sangu (Tanzania)
bq,Sileibi
br,Sembakung Murut
bs,Subiya
bt,Kimki
bu,Stod Bhoti
bv,Sabine
bw,Simba
bx,Seberuang
by,Soli
bz,Sara Kaba
c,Sardinian
cb,Chut
ce,Dongxiang
cf,San Miguel Creole French
cg,Sanggau
ch,Sakachep
ci,Sri Lankan Creole Malay
ck,Sadri
cl,Shina
cn,Sicilian
co,Scots
cp,Yolmo
cq,Sa'och
cs,North Slavey
cu,Shumcho
cv,Sheni
cw,Sha
cx,Sicel
d,Sindhi
da,Toraja-Sa'dan
db,Shabak
dc,Sassarese
de,Surubu
df,Sarli
dg,Savi
dh,Southern Kurdish
dj,Suundi
dk,Sos Kundi
dl,Saudi Arabian Sign Language
dm,Semandang
dn,Gallurese
do,Bukar-Sadung Bidayuh
dp,Sherdukpen
dr,Oraon Sadri
ds,Sened
du,Sarudu
dv-daj-pro,Proto-Daju
dv-eje-pro,Proto-Eastern Jebel
dv-nil-pro,Proto-Nilotic
dv-nyi-pro,Proto-Nyima
dv-tmn-pro,Proto-Taman
dx,Sibu Melanau
e,Northern Sami
ea,Semai
ec,Sechelt
ed,Sedang
ee,Seneca
ef,Cebaara Senoufo
eg,Segeju
eh,Sena
ei,Seri
ej,Sene
ek,Sekani
el,Selkup
em-amm,Ammonite
em-amo,Amorite
em-cha,Chaha
em-dad,Dadanitic
em-dum,Dumaitic
em-has,Hasaitic
em-him,Himyaritic
em-his,Hismaic
em-mhr,Muher
em-pro,Proto-Semitic
em-saf,Safaitic
em-srb,Old South Arabian
em-tay,Taymanitic
em-tha,Thamudic
em-wes-pro,Proto-West Semitic
en,Nanerigé Sénoufo
eo,Suarmin
ep,Sìcìté Sénoufo
eq,Senara Sénoufo
er,Serrano
es,Koyraboro Senni
et,Sentani
eu,Serui-Laut
ev,Nyarafolo Senoufo
ew,Sewa Bay
ey,Secoya
ez,Senthang Chin
fb,French Belgian Sign Language
fm,Small Flowery Miao
fs,South African Sign Language
fw,Sehwi
g,Sango
ga,Old Irish
gb,Mag-Anchi Ayta
gc,Kipsigis
gd,Surigaonon
ge,Segai
gg,Swiss-German Sign Language
gh,Shughni
gi,Suga
gk,Sangkong
gm,Singa
gp,Singpho
gr,Sangisari
gs,Samogitian
gt,Brokpake
gu,Salas
gw,Sebat Bet Gurage
gx,Sierra Leone Sign Language
gy,Sanglechi
gz,Sursurunga
h,Serbo-Croatian
ha,Shall-Zwall
hb,Ninam
hc,Sonde
hd,Kundal Shahi
he,Sheko
hg,Shua
hh,Shoshone
hi,Tashelhit
hj,Shatt
hk,Shilluk
hl,Shendu
hm,Shahrudi
hn,Shan
ho,Shanga
hp,Shipibo-Conibo
hq,Sala
hr,Shi
hs,Shuswap
ht,Shasta
hu,Chadian Arabic
hv,Shehri
hw,Shwai
hx,She
hy,Tachawit
hz,Syenara Senoufo
i,Sinhalese
ia,Akkala Sami
ib,Sebop
id,Sidamo
ie,Simaa
if,Siamou
ig,Paasaal
ih,Zire
ii,Shom Peng
ij,Numbami
ik,Sikiana
il,Tumulung Sisaala
im,Seim
io-pro,Proto-Siouan
ip,Sikkimese
iq,Sonia
ir,Siri
is,Siuslaw
it-bok,Bokar
it-cha,Chairel
it-gkh,Gokhy
it-hrs-pro,Proto-Hrusish
it-jap,Japhug
it-kha-pro,Proto-Kham
it-liz,Lizu
it-luu-pro,Proto-Luish
it-mor,Moran
it-prn,Puiron
it-pro,Proto-Sino-Tibetan
it-sit,Situ
it-tan-pro,Proto-Tani
it-tgm,Tangam
it-tos,Tosu
it-tsh,Tshobdun
it-zbu,Zbu
iu,Sinagen
iv,Sumariup
iw,Siwai
ix,Sumau
iy,Sivandi
iz,Siwi
ja,Epena
jb,Sajau Basap
jd,Kildin Sami
je,Pite Sami
jg,Assangori
jk,Kemi Sami
jl,Miji
jm,Mapun
jn,Sindarin
jo,Xibe
jp,Surjapuri
jr,Siar-Lak
js,Senhaja De Srair
jt,Ter Sami
ju,Ume Sami
jw,Shawnee
k,Slovak
ka,Skagit
kb,Saek
kc,Ma Manda
kd,Southern Sierra Miwok
ke,Ske
kf,Sakirabiá
kh,Sikule
ki,Sika
kj,Seke
kk,Sok
km,Sakam
kn,Kolibugan Subanon
ko,Seko Tengah
kp,Sekapan
kq,Sininkere
kr,Seraiki
ks,Maia
kt,Sakata
ku,Sakao
kv,Skou
kw,Skepi Creole Dutch
kx,Seko Padang
ky,Sikaiana
kz,Sekar
l,Slovene
la-pro,Proto-Slavic
lc,Saliba (Colombia)
ld,Sissala
le,Sholaga
lf,Swiss-Italian Sign Language
lg,Selungai Murut
lh,Southern Puget Sound Salish
lj,Salumá
ll,Salt-Yui
lm,Pangutaran Sama
ln,Salinan
lp,Lamaholot
lq,Salchuq
lr,Salar
ls,Singapore Sign Language
lt,Sila
lu,Selaru
lw,Sialum
lx,Salampasu
ly,Selayar
lz,Ma'ya
m,Samoan
ma,Southern Sami
mb,Simbari
mc,Som
md,Sama
mf,Auwe
mg,Simbali
mh,Samei
mi-pro,Proto-Samic
mj,Lule Sami
mk,Bolinao
ml,Central Sama
mm,Musasa
mn,Inari Sami
mp,Samaritan Hebrew
mq,Samo
mr,Simeulue
ms,Skolt Sami
mt,Simte
mu,Somray
mv,Samvedi
mw,Sumbawa
mx,Samba
my,Semnani
mz,Simeku
n,Shona
nb,Sebuyau
nc,Sinaugoro
ne,Bau Bidayuh
nf,Noon
ng,Sanga (Congo)
ni,Sensi
nj,Riverain Sango
nk,Soninke
nl,Sangil
nm,Southern Ma'di
nn,Siona
no,Snohomish
np,Siane
nq,Sangu (Gabon)
nr,Sihan
ns,Nahavaq
nu,Senggi
nv,Sa'ban
nw,Selee
nx,Sam
ny,Saniyo-Hiyewe
nz,Kou
o,Somali
oa,Thai Song
ob,Sobei
oc,Soko
od,Songoora
oe,Songomeno
og,Sogdian
oh,Aka (Sudan)
oi,Sonha
ok,Sokoro
ol,Solos
on-pro,Proto-Songhay
oo,Nsong
op,Songe
oq,Kanasi
or,Somrai
os,Seenku
ou,Southern Thai
ov,Sonsorolese
ow,Sowanda
ox,Swo
oy,Miyobe
oz,Temi
pb,Sepa (Indonesia)
pc,Sapé
pd,Saep
pe,Sepa (New Guinea)
pg,Sian
pi,Saponi
pk,Sengo
pl,Selepet
pm,Sepen
pn,Sanapaná
po,Spokane
pp,Supyire
pr,Saparua
ps,Saposa
pt,Spiti Bhoti
pu,Sapuan
pv,Sambalpuri
px,South Picene
py,Sabaot
q,Albanian
qa,Shama-Sambuga
qh,Shau
qj-pro,Proto-Albanian
qk,Albanian Sign Language
qm,Suma
qn,Susquehannock
qo,Sorkhei
qq,Sou
qr,Siculo-Arabic
qs,Sri Lankan Sign Language
qt,Soqotri
qu,Squamish
ra,Saruga
rb,Sora
re,Sara
rf,Nafi
rg,Sulod
rh,Sarikoli
ri,Siriano
rk,Serudung Murut
rl,Isirawa
rm,Saramaccan
rn,Sranan Tongo
rq,Sirionó
rr,Serer
rs,Sarcee
rt,Sauri
ru,Suruí
rv,Waray Sorsogon
rw,Serua
rx,Sirmauri
ry,Sera
rz,Shahmirzadi
s,Swazi
sa-klk-pro,Proto-Kuliak
sa-kom-pro,Proto-Koman
sa-pro,Proto-Nilo-Saharan
sb,Southern Sama
sc,Suba-Simbiti
sd,Siroi
se,Balangingi
sf,Thao
sg,Seimat
sh,Shihhi Arabic
si,Sansi
sj,Sausi
sk,Sunam
sl,Western Sisaala
sm,Semnam
sn,Waata
so,Sissano
sp,Spanish Sign Language
sq,So'a
sr,Swiss-French Sign Language
ss,Sô
st,Sinasina
su,Susuami
sv,Shark Bay
sx,Samberigi
sy,Saho
sz,Sengseng
t,Sotho
tb,Northern Subanen
td,Sentinelese
te,Liana-Seti
tf,Seta
tg,Trieng
th,Shelta
ti,Bulo Stieng
tj,Matya Samo
tk,Arammba
tm,Setaman
tn,Owa
to,Stoney
tp,Southeastern Tepehuan
tq,Saterland Frisian
tr,Saanich
ts,Shumashti
tt,Budeh Stieng
tu,Samtao
tv,Silt'e
tw,Satawalese
ty,Siberian Tatar
u,Sundanese
ua,Sulka
ub,Suku
uc,Western Subanon
ue,Suena
ug,Suganga
ui,Suki
uk,Sukuma
uq,Suri
ur,Mwaghavul
us,Susu
ut,Subtiaba
uv,Sulung
uw,Sumbwa
ux,Sumerian
uy,Suyá
uz,Sunwar
v,Swedish
va,Svan
vb,Ulau-Suain
vc,Vincentian Creole English
ve,Serili
vk,Slovakian Sign Language
vm,Slavomolisano
vs,Savosavo
vx,Skalvian
w,Swahili
wb,Maore Comorian
wf,Sere
wg,Swabian
wi,Sui
wj,Sira
wl,Swedish Sign Language
wm,Samosa
wn,Sokna
wo,Shanenawa
wp,Suau
wq,Sharwa
wr,Saweru
ws,Seluwasan
wt,Sawila
wu,Suwawa
ww,Sowa
wx,Suruahá
wy,Sarua
xb,Suba
xc,Sicanian
xe,Sighu
xg,Shixing
xk,Southern Kalapuya
xl,Selonian
xm,Samre
xn,Sangir
xo,Sorothaptic
xr,Saaroa
xs,Sasaru
xw,Saxwe Gbe
ya,Siang
yb,Central Subanen
yc,Classical Syriac
yd-fne,Forest Nenets
yd-pro,Proto-Samoyedic
yi,Seki
yk,Sukur
yl,Sylheti
ym,Maya Samo
yn,Senaya
yo,Suoy
ys,Sinyar
yw,Kagate
yx,Osamayi
yy,Al-Sayyid Bedouin Sign Language
za,Semelai
zb,Ngalum
zc,Semaq Beri
zd,Seru
ze,Seze
zg,Sengele
zl,Silesian
zn,Sula
zp,Suabo
zv,Isubu
zw,Sawai
zy,Sakizaya
a,Tamil
aa,Lower Tanana
ab,Tabasaran
ac,Lowland Tarahumara
ad,Tause
ae,Tariana
af,Tapirapé
ag,Tagoi
ai-pro,Proto-Tai
ai-swe-pro,Proto-Southwestern Tai
aj,Eastern Tamang
ak,Tala
al,Tal
an,Tangale
ao,Yami
ap,Taabwa
aq,Tamasheq
ar,Central Tarahumara
as,Tay Boi
au,Upper Tanana
av,Tatuyo
aw,Tai
ax,Tamki
ay,Atayal
az,Tocho
ba,Aikanã
bb,Tapeba
bc,Takia
bd,Kaki Ae
be,Tanimbili
bf,Mandara
bg,North Tairora
bh,Thurawal
bi,Gaam
bj,Tiang
bk,Calamian Tagbanwa
bl,Tboli
bm,Tagbu
bn,Barro Negro Tunebo
bo,Tawala
bp,Taworta
bq-bdg-pro,Proto-Bodo-Garo
bq-kuk-pro,Proto-Kuki-Chin
bq-lal-pro,Proto-Lalo
bq-laz,Laze
bq-lob-pro,Proto-Lolo-Burmese
bq-lol-pro,Proto-Loloish
bq-plg,Pai-lang
br,Tumtum
bs,Tanguat
bt,Kitembo
bu,Tubar
bv,Tobo
bw,Tagbanwa
bx,Kapin
by,Tabaru
bz,Ditammari
ca,Ticuna
cb,Tanacross
cc,Datooga
cd,Tafi
ce,Southern Tutchone
cf,Malinaltepec Tlapanec
cg,Tamagario
ch,Turks and Caicos Creole English
ci,Wára
ck,Tchitchege
cl,Taman (Burma)
cm,Tanahmerah
co,Taungyo
cp,Tawr Chin
cq,Kaiy
cs,Torres Strait Creole
ct,T'en
cu,Southeastern Tarahumara
cw,Tecpatlán Totonac
cx,Toda
cy,Tulu
cz,Thado Chin
da,Tagdal
db,Panchpargania
dc,Emberá-Tadó
dd,Tai Nüa
de,Tiranige Diga Dogon
df,Talieng
dg,Western Tamang
dh,Thulung
di,Tomadino
dj,Tajio
dk,Tambas
dl,Sur
dm,Taruma
dn,Tondano
do,Teme
dq,Tita
dr,Todrah
ds,Doutai
dt,Tetun Dili
du,Tempasuk Dusun
dv,Toro
dy,Tadyawan
e,Telugu
ea,Temiar
eb,Tetete
ec,Terik
ed,Tepo Krumen
ee,Huehuetla Tepehua
ef,Teressa
eg,Teke-Tege
eh,Tehuelche
ei,Torricelli
ek,Ibali Teke
em,Temne
en,Tama (Colombia)
eo,Ateso
ep,Tepecano
eq,Temein
er,Tereno
es,Tengger
et,Tetum
eu,Soo
ev,Teor
ew,Tewa
ex,Tennet
ey,Tulishi
ez,Tetserret
fi,Tofin Gbe
fn,Dena'ina
fo,Tefaro
fr,Teribe
ft,Ternate
g,Tajik
ga,Sagalla
gb,Tobilung
gc,Tigak
gd,Ciwogai
ge,Eastern Gorkha Tamang
gf,Chali
gh,Tobagonian Creole English
gi,Lawunuia
gn,Tandaganon
go,Sudest
gp,Tangoa
gq,Tring
gr,Tareng
gs,Nume
gt,Central Tagbanwa
gu,Tanggu
gv,Tingui-Boto
gw,Tagwana Senoufo
gx,Tagish
gy,Togoyo
h,Thai
hc,Tai Hang Tong
hd,Kuuk Thaayorre
he,Chitwania Tharu
hf,Thangmi
hh,Northern Tarahumara
hi,Tai Long
hk,Tharaka
hl,Dangaura Tharu
hm,Thavung
hn,Thachanadan
hp,Thompson
hq,Kochila Tharu
hr,Rana Tharu
hs,Thakali
ht,Tahltan
hu,Thuri
hv,Tahaggart Tamahaq
hy,Tha
hz,Tayart Tamajeq
i,Tigrinya
ia,Tidikelt Tamazight
ic,Tira
if,Tifal
ig,Tigre
ih,Timugon Murut
ii,Tiene
ij,Tilung
ik,Tikar
il,Tillamook
im,Timbe
in,Tindi
io,Teop
ip,Trimuris
iq,Tiéfo
is,Masadiit Itneg
it,Tinigua
iu,Adasen
iv,Tiv
iw,Tiwi
ix,Southern Tiwa
iy,Tiruray
iz,Tai Hongjin
ja,Tajuasohn
jg,Tunjung
ji,Northern Tujia
jm,Timucua
jn,Tonjon
jo,Temacine Tamazight
js,Southern Tujia
ju,Tjurruru
jw,Chaap Wuurong
k,Turkmen
ka,Truká
kb,Buksa
kd,Tukudede
ke,Takwane
kf,Tukumanféd
kl,Tokelauan
km,Takelma
kn,Toku-No-Shima
kp,Tikopia
kq,Tee
kr,Tsakhur
ks,Ramandi
kt,Kathoriya Tharu
ku,Upper Necaxa Totonac
kv,Mur Pano
kw,Teanu
kx,Tangko
kz,Takua
l,Tagalog
la,Southwestern Tepehuan
lb,Tobelo
lc,Misantla Totonac
ld,Talaud
lf,Telefol
lg,Tofanma
lh,Klingon
li,Tlingit
lj,Talinga-Bwisi
lk,Taloki
ll,Tetela
lm,Tolomako
ln,Talondo'
lo,Talodi
lp,Filomena Mata-Coahuitlán Totonac
lq,Tai Loi
lr,Talise
ls,Tambotalo
lt,Teluti
lu,Tulehu
lv,Taliabu
lx,Khehek
ly,Talysh
ma,Tama (Chad)
mb,Avava
mc,Tumak
md,Haruai
me,Tremembé
mf,Toba-Maskoy
mg,Ternateño
mh,Tuareg
mi,Tutuba
mj,Samarokena
mk,Northwestern Tamang
ml,Tamnim Citak
mm,Tai Thanh
mn,Taman (Indonesia)
mo,Temoq
mp,Tai Mène
mq,Tumleo
ms,Tima
mt,Tasmate
mu,Iau
mv,Motembo
my,Tami
mz,Tamanaku
n,Tswana
na,Tacana
nb,Western Tunebo
nc,Tanimuca-Retuarã
nd,Angosturas Tunebo
ne,Tinoc Kallahan
ng,Tobanga
nh,Maiani
ni,Tandia
nk,Kwamera
nl,Lenakel
nm,Tabla
nn,North Tanna
no,Toromono
np,Whitesands
nq,Taíno
nr,Bedik
ns,Tenis
nt,Tontemboan
nu,Tay Khang
nv,Tangchangya
nw,Tonsawang
nx,Tanema
ny,Tongwe
nz,Ten'edn
o,Tongan
ob,Toba
oc,Coyutla Totonac
od,Toma
of,Gizrra
og,Tonga (Malawi)
oh,Tonga (Mozambique)
oi,Tonga (Zambia)
oj,Tojolabal
ol,Tolowa
om,Tombulu
oo,Xicotepec de Juárez Totonac
op,Papantla Totonac
oq,Toposa
or,Togbo-Vara Banda
os,Highland Totonac
ou,Tho
ov,Upper Taromi
ow,Jemez
ox,Tobian
oy,Topoiyo
oz,To
pa,Taupota
pc,Azoyú Me'phaa
pe,Tippera
pf,Tarpia
pg,Kula
pi,Tok Pisin
pj,Tapieté
pk,Tupinikin
pl,Tlacoapa Me'phaa
pm,Tampulma
pn,Tupinambá
po,Tai Pao
pp,Pisaflores Tepehua
pq,Tukpa
pr,Tuparí
pt,Tlachichilco Tepehua
pu,Tampuan
pv,Tanapag
pw,Old Tupi
px,Acatepec Me'phaa
py,Trumai
pz,Tinputz
qb,Tembé
ql,Lehali
qm,Turumsa
qn,Tenino
qo,Toaripi
qp,Tomoip
qq,Tunni
qr,Torona
qt,Western Totonac
qu,Touo
qw,Tonkawa
r,Turkish
ra,Tirahi
rb,Terebu
rc,Copala Triqui
rd,Turi
re,East Tarangan
rf,Trinidadian Creole English
rg,Lishán Didán
rh,Turaka
ri,Trió
rj,Toram
rk-dkh,Dukhan
rk-oat,Old Anatolian Turkish
rk-pro,Proto-Turkic
rl,Traveller Scottish
rm,Tregami
rn,Trinitario
ro,Tarao
rp,Kokborok
rq,San Martín Itunyoso Triqui
rr,Taushiro
rs,Chicahuaxtla Triqui
rt,Tunggare
ru,Turoyo
rv,Taroko
rw,Torwali
rx,Tringgus
ry,Turung
rz,Torá
s,Tsonga
sa,Tsaangi
sb,Tsamai
sc,Tswa
sd,Tsakonian
se,Tunisian Sign Language
sf,Southwestern Tamang
sg,Tausug
sh,Tsuvan
si,Tsimshian
sj,Tshangla
sl,Ts'ün-Lao
sm,Turkish Sign Language
sp,Northern Toussian
sq,Thai Sign Language
sr,Akei
ss,Taiwan Sign Language
su,Tsou
sv,Tsogo
sw,Tsishingini
sx,Mubami
sy,Tebul Sign Language
t,Tatar
ta,Tutelo
tb,Gaa
tc,Tektiteko
td,Tauade
te,Bwanabwana
tf,Tuotomb
tg,Tutong
th,Upper Ta'oih
ti,Tobati
tj,Tooro
tk,Totoro
tl,Totela
tm,Northern Tutchone
tn,Towei
to,Lower Ta'oih
tp,Tombelala
tq,Tawallammat Tamajaq
tr,Tera
ts,Isan
tt,Tat
tu,Torau
tv,Titan
tw,Long Wat
ty,Sikaritai
tz,Tsum
ua,Wiarumus
ub,Tübatulabal
uc,Mutu
ud,Tuxá
ue,Tuyuca
uf,Central Tunebo
ug,Tunia
uh,Taulil
ui,Tupuri
uj,Tugutil
ul,Tula
um,Tumbuka
un,Tunica
uo,Tucano
up-gua-pro,Proto-Tupi-Guarani
up-kab,Kabishiana
up-pro,Proto-Tupian
uq,Tedaga
us,Tuscarora
uu,Tututni
uv,Turkana
uw-pro,Proto-Tungusic
uw-sol,Solon
ux,Tuxináwa
uy,Tugen
uz,Turka
va,Vaghua
vd,Tsuvadi
ve,Te'un
vk,Southeast Ambrym
vl,Tuvaluan
vm,Tela-Masbuar
vn,Tavoyan
vo,Tidore
vs,Taveta
vt,Tutsa Naga
vu,Tunen
vw,Sedoa
vx,Taivoan
vy,Timor Pidgin
wa,Twana
wb,Western Tawbuid
wc,Teshenawa
we,Teiwa
wf,Taos
wg,Tereweng
wh,Tai Dón
wm,Tawang Monpa
wn,Twendi
wo,Tswapong
wp,Ere
wq,Tasawaq
wr,Southwestern Tarahumara
wt,Turiwára
wu,Termanu
ww,Tuwari
wy,Tawoyan
xa,Tombonuo
xb,Tocharian B
xc,Tsetsaut
xe,Totoli
xg,Tangut
xh,Thracian
xi,Ikpeng
xj,Tarjumo
xm,Tomini
xn,West Tarangan
xo,Toto
xq,Tii
xr,Tartessian
xs,Tonsea
xt,Citak
xu,Kayapó
xx,Tatana
y,Tahitian
ya,Tauya
ye,Kyenga
yh,O'du
yi,Teke-Tsaayi
yj,Tai Do
yl,Thu Lao
yn,Kombai
yp,Kuku-Thaypan
yr,Tai Daeng
ys,Sapa
yt,Tày Tac
yu,Kua
yv,Tuvan
yx,Teke-Tyee
yz,Tày
za,Tanzanian Sign Language
zh,Tzeltal
zj,Tz'utujil
zl,Talossan
zm,Central Atlas Tamazight
zn,Tugun
zo,Tzotzil
zx,Tabriak
am,Uamué
an,Kuan
ar,Tairuma
ba,Ubang
bi,Ubi
bl,Buhi'non Bikol
br,Ubir
bu,Umbu-Ungu
by,Ubykh
da,Uda
de,Udihe
dg,Muduga
di,Udi
dj,Ujir
dl,Uldeme
dm,Udmurt
du,Uduk
es,Kioko
fi,Ufim
g,Uyghur
ga,Ugaritic
gb,Kuku-Ugbanh
ge,Ughele
gn,Ugandan Sign Language
go,Gong
gy,Uruguayan Sign Language
ha,Uhami
hn,Damal
is,Uisai
iv,Iyive
ji,Tanjijili
k,Ukrainian
ka,Kaburi
kg,Ukuriguma
kh,Ukhwejo
kk,Muak Sa-aak
kl,Ukrainian Sign Language
kp,Ukpe-Bayobiri
kq,Ukwa
ks,Kaapor Sign Language
ku,Ukue
kw,Ukwuani-Aboh-Ndoni
ky,Kuuk Yak
la,Fungwa
lb,Ulukwumi
lc,Ulch
le,Lule
lf,Afra
li,Ulithian
lk,Meriam
ll,Ullatan
lm,Ulumanda'
ln,Unserdeutsch
lu,Uma' Lung
lw,Ulwa
ma,Umatilla
mb,Umbundu
mc,Marrucinian
md,Umbindhamu
mg,Umbuygamu
mi,Ukit
mm,Umon
mn,Makyan Naga
mo,Umotína
mp,Umpila
mr,Umbugarla
ms,Pendau
mu,Munsee
na,North Watut
nd,Undetermined
nd-isa,Isaurian
nd-kas,Kassite
nd-mil,Milang
nd-mmd,Mimi of Decorse
nd-mmn,Mimi of Nachtigal
nd-phi,Philistine
nd-wji,Western Jicaque
ne,Uneme
ng,Ngarinyin
nk,Enawené-Nawé
nm,Unami
nn,Kurnai
nr,Mundari
nu,Unubahe
nx,Munda
nz,Unde Kaili
ok,Uokha
pi,Umeda
pv,Uripiv-Wala-Rano-Atchin
r,Urdu
ra,Urarina
rb,Urubú-Kaapor
rc,Urningangg
re,Uru
